,Date,User,Tweet
5239,2022-02-16 02:27:58+00:00,KireiSie,"Minami and Mori 
#LoveIsBlindJapan https://t.co/0YWxATqZ5F"
5240,2022-02-16 02:24:46+00:00,BajanNeko,Yudai done broke everyone's heart. #LoveIsBlindJapan
5241,2022-02-16 02:24:17+00:00,4M4TH13U,#LoveIsBlindJapan starting off with MY GIRL Minami being adorably herself. Love it
5242,2022-02-16 02:21:16+00:00,O_frederika,"Kaoru &amp; Misaki 
I’m not really feeling them, and it’s like they haven’t dived into the lovers route rather still at the friendship level. That can be helpful in the long run; yet scary;the inability to move up to the lovers level 😬
#LoveIsBlindJapan"
5243,2022-02-16 02:17:15+00:00,KireiSie,This marriage is stressing them out. All this started over picking up fallen hair?!?! #LoveIsBlindJapan
5244,2022-02-16 02:15:26+00:00,AdvntrsofSpiffy,Dammit Yudai. I was worried about the age difference and I think I was not wrong to be. Nana and he are at different places in life. I hope he's not lying to save face tho. He came off real fickle and naive in his reasoning. #LoveIsBlindJapan #LoveIsBlind #ラブイズブラインドJapan
5245,2022-02-16 02:13:53+00:00,KingNonie,Midori is pissing me off with this lighter features business. You worked this man over and made him pick you #LoveIsBlindJapan
5246,2022-02-16 02:13:52+00:00,alcassoi,Honestly #LoveIsBlindJapan has convinced me that I could date a 56 year old man
5247,2022-02-16 02:10:50+00:00,LilyDillyLove,"I hope Wataru didn't pay a tonne for that haircut because it looks exactly the same. 😭
#LoveIsBlindJapan"
5248,2022-02-16 02:10:00+00:00,Songbirdjana,Priya reminds me a lot of @gianninagibelli. #loveisblindjapan
5249,2022-02-16 02:09:51+00:00,xcvx_x,"Midori did not understand the assignment 😭 that’s the whole point of love is blind, obviously physical attraction plays a huge part in a relationship, but cut him some slack omg, and he’s so cute, trying to make her happy working out w/ no complaints but 🥴 #LoveIsBlindJapan"
5250,2022-02-16 02:09:18+00:00,dyrne,"Im watching #LoveIsBlindJapan and this dude lives in Africa and wants to take whichever girl he marries there, they’re in for a shock lmao"
5251,2022-02-16 02:08:45+00:00,Maimai950728,"オダッチの二面性には驚き。勇気を出して本音をぶつけてくれたナナコちゃんに「その場で言って。俺も自分でも…」ってピントのズレた泣きの回答してて不誠実の極み。ナナコちゃん、幸せになってほしい。
#LoveIsBlindJapan #ラブイズブラインド #ラブイズブラインド"
5252,2022-02-16 02:08:08+00:00,O_frederika,"Cohabiting with the opposite sex… there should be a manual cuz 🤣🤣 (nervous laughter) a lot of boys are very… wow😂😂😂. 
I hope my faves survive this test 😮‍💨😩
#LoveIsBlindJapan"
5253,2022-02-16 02:06:05+00:00,Songbirdjana,Why isn’t Mizaki making more effort with Kaoru? What is happening? She seems like a gem. #LoveIsBlindJapan
5254,2022-02-16 02:04:06+00:00,LilyDillyLove,"I do however think that Priya should have hid her shock and dealt with it in private instead of making an awkward situation even more embarrassing for him. Get the answers she needed without letting everyone know right then what was happening.
#LoveIsBlindJapan"
5255,2022-02-16 02:03:26+00:00,OHMYMAMMON,ryotaro changing his hair?!.?.? IM KILLINFHDBBX MYSEKF #LoveIsBlindJapan
5256,2022-02-16 02:01:46+00:00,Songbirdjana,"I like that not all of the men in #LoveIsBlindJapan seem avoidant- some of them seem more secure and direct, but some definitely avoidant."
5257,2022-02-16 02:00:10+00:00,jaub81,#LoveIsBlindJapan has so much more drama than the US version.
5258,2022-02-16 01:59:59+00:00,AdvntrsofSpiffy,"BAHAHAHAHAHAHAHAHAH

#LoveIsBlindJapan #LoveIsBlind #ラブイズブラインドJapan https://t.co/4R46IuSuMn"
5259,2022-02-16 01:59:26+00:00,LilyDillyLove,"Pri is very astute,I think this is what we've been seeing,something about what he was saying to her wasn't making sense/adding up so we kept seeing her question him.I don't think it that money is her goal,that bit is editing.Sadly she was right.He's been lying.
#LoveIsBlindJapan"
5260,2022-02-16 01:58:20+00:00,O_frederika,"Sorry not sorry but Odachi played Nanako. She shared her greatest fear with him , he promised not to repeat it just to come around and pull out his own insecurities??  Bruh. And the tears 😒. #LoveIsBlindJapan ep. 6 https://t.co/3zGLj3n0AF"
5261,2022-02-16 01:57:57+00:00,AdvntrsofSpiffy,Why ain't we heard shit from Odacchi about why he's being silent? #LoveIsBlindJapan #LoveIsBlind #ラブイズブラインドJapan
5262,2022-02-16 01:57:33+00:00,YANYANll,wataru is growing on me i feel bad for him now :( #LoveIsBlindJapan
5263,2022-02-16 01:57:01+00:00,MinYoongiluver,"A base de um bom casamento é os dois conversarem sobre bl 😌

#LoveIsBlindJapan https://t.co/h02OTq98FD"
5264,2022-02-16 01:56:50+00:00,pember_emily,Mori talking about his work and how/why it impacts his emotions and personality…and the ways being with Minami helps him..I feel that SO deep in my soul! Find relationships that FILL you up! #LoveIsBlindJapan
5265,2022-02-16 01:54:38+00:00,abeshi06,"#LoveIsBlindJapan 地獄すぎてめちゃくちゃ笑ってるwww
よき反面教師だなぁ😌"
5266,2022-02-16 01:53:24+00:00,AdvntrsofSpiffy,They're making me so hungry... I want one of those big ass bentos. #LoveIsBlindJapan #LoveIsBlind #ラブイズブラインドJapan
5267,2022-02-16 01:52:38+00:00,KingNonie,56 year old man in the pods 🙃 #LoveIsBlindJapan https://t.co/aaLwxd3XpZ
5268,2022-02-16 01:51:35+00:00,KireiSie,She said she had to go home to take care of her dog #LoveIsBlindJapan https://t.co/bcwlyVeWf2
5269,2022-02-16 01:50:42+00:00,nzssa,MINAMI AND MORI HOW COULD YOU?? 😭 #loveisblindjapan https://t.co/jqqqWo5Ob4
5270,2022-02-16 01:50:14+00:00,Leebereading,Ryotaro dyeing his hair black upset me way more than I expected #LoveIsBlindJapan
5271,2022-02-16 01:49:32+00:00,O_frederika,Nanako being triggered by Nana’s absence  was so heartbreaking. #LoveIsBlindJapan  ep.6
5272,2022-02-16 01:47:55+00:00,KingNonie,Where are the kisses?! #LoveisBlindJapan https://t.co/iLuup63dUa
5273,2022-02-16 01:46:31+00:00,Songbirdjana,Priya is filleting Mizuki on Love is Blind Japan… #LoveIsBlindJapan
5274,2022-02-16 01:45:36+00:00,KireiSie,"Did Ayano really take her ass to her house?!? I don't know why she picked that 50 yr old man. She knew damn well she shouldn't have went there. 
#LoveIsBlindJapan"
5275,2022-02-16 01:44:49+00:00,pember_emily,Aww the crane! #LoveIsBlindJapan
5276,2022-02-16 01:42:50+00:00,mommy_mario,男友達の前と自分の前で180度態度違うとかﾏｼﾞﾑﾘ #LoveIsBlindJapan
5277,2022-02-16 01:40:44+00:00,JunkariJeon,"I'm gonna fucking throw up, nevermind #LoveIsBlindJapan https://t.co/PmQ9Qj13bq https://t.co/H9lkJkcI28"
5278,2022-02-16 01:31:57+00:00,non_non_0806,"森さんめちゃ素敵なひと。みなみちゃんざんねんだなあ。年齢的とか育ってきた環境の違いが本当にあるなって思う。
#LoveIsBlindJapan"
5279,2022-02-16 01:30:49+00:00,pember_emily,Kaoru has a beautiful singing voice! Very relaxing to listen to…and she seems wise and…realistic…if that makes sense. Hopefully she will give it a little time and let things evolve naturally into the serious conversations…but also not wait too long? Idk… #LoveIsBlindJapan
5280,2022-02-16 01:29:16+00:00,AdvntrsofSpiffy,Watching Mori and Minami having breakfast is cuuuuute. 🤭 #LoveIsBlindJapan #LoveIsBlind #ラブイズブラインドJapan
5281,2022-02-16 01:29:04+00:00,KingNonie,I take it back Wataru. Run for the hills. Midori is cray cray for preparing a powerpoint presentation of the pod dates so far #LoveisBlindJapan
5282,2022-02-16 01:25:36+00:00,KingNonie,Lol Not Jambo! #LoveIsBlindJapan
5283,2022-02-16 01:25:21+00:00,xcvx_x,"However, I’m worried that Midori only sees herself in this relationship if that makes sense? she keeps questioning if she can be herself around him, if he’s enough, etc., but she’s not considering if SHE is enough for him, if she makes HIM comfortable.. idk #LoveIsBlindJapan"
5284,2022-02-16 01:24:43+00:00,AvisadorOficial,AVISO! Acabei de assistir S01 | E09 de Love is Blind: Japan! TÁ AVISADO! #loveisblindjapan  https://t.co/VnQWpCEXr9 #tvtime https://t.co/HySBDJVnsA
5285,2022-02-16 01:23:24+00:00,jodieanne__,The way I CRIED when Ryotaro came on screen looking completely different with black hair - it was like his whole personality and charm had disappeared. Nobody should have to sacrifice a part of themselves for love. #LoveIsBlindJapan
5286,2022-02-16 01:22:25+00:00,KingNonie,This 24 year old is wowing the hell out of these 30 something women #LoveIsBlindJapan
5287,2022-02-16 01:21:51+00:00,Sarah19503,Midori's mum spoke a lot of sense but sadly no matter how good a guy is if you're not physically attracted to them I have doubts it'll last unless you fall deep. I  love the blonde haired guy couple - they're the most natural. #LoveIsBlindJapan
5288,2022-02-16 01:21:34+00:00,AdvntrsofSpiffy,"#LoveIsBlindJapan is back! YUS

 #LoveIsBlind #ラブイズブラインドJapan"
5289,2022-02-16 01:18:06+00:00,pember_emily,Motomi’s giggle 🤭 🙊 when she hops is SO cute! 🥰 ☺️ 😊 #LoveIsBlindJapan
5290,2022-02-16 01:17:28+00:00,xcvx_x,"I am pleasantly surprised at how Midori &amp; Wataru fit super well together 😮 he’s actually very open minded and sweet towards her, makes her feel comfortable and loved!!! But I do understand her doubts.. can’t wait to see how they’ll live as a couple for 3 weeks #LoveIsBlindJapan"
5291,2022-02-16 01:17:28+00:00,xcvx_x,"you can’t just expected the person to know you out of almost no information at all, he was in the pods cracking jokes instead of saying how he struggles with expressing himself and it’s sad because Nanako was so fragile since her past marriage failed 😣😢#LoveIsBlindJapan"
5292,2022-02-16 01:17:28+00:00,xcvx_x,"I was NOT surprised at how Odacchi and Nanako’s relationship ended.. I feel like Odacchi didn’t even make an appeal of himself in the pods, he promised things that he couldn’t apply irl and expected Nanako to magically know what he’s gg through #LoveIsBlindJapan"
5293,2022-02-16 01:17:27+00:00,xcvx_x,"EP6. the scene with Mori &amp; Minami when they were reading, and softly fell asleep 🤧 their relationship feel so natural!! Even though it seems like they have complete opposite personalities, but it weirdly works out #LoveIsBlindJapan"
5294,2022-02-16 01:16:59+00:00,its_minnie3,It’s Priya finding out that her man doesn’t own the restaurant but is actually an employee there &amp; he failed to mention that. Felt bad for both of them #LoveIsBlindJapan https://t.co/tE5rBldYZK
5295,2022-02-16 01:15:56+00:00,TheSeamanster,"SIGH. Alright. But it's to further study Japanese.
#LoveIsBlindJapan"
5296,2022-02-16 01:13:28+00:00,JunkariJeon,MOTOMI AND RYOTARO!!! ANOTHER POWER COUPLE!!!! #LoveIsBlindJapan
5297,2022-02-16 01:11:48+00:00,pember_emily,“The ocean calms me down.” 🌊 🙌 💯 #loveisblindjapan #same #igravitatetowardswater
5298,2022-02-16 01:10:48+00:00,theblacksheep36,Motomi and Ryotaro are so cute 🥰 #LoveIsBlindJapan https://t.co/FEmpRXGsCH
5299,2022-02-16 01:09:59+00:00,almcg_,Completamente fascinada por como os encontros de #LoveIsBlindJapan parecem entrevistas de emprego
5300,2022-02-16 01:09:17+00:00,pember_emily,"“When I see him up close and how he conducts himself, I understand why I fell in love with him. I get visual confirmation of my decision.” 😍🥰#LoveIsBlindJapan"
5301,2022-02-16 01:05:54+00:00,LilyDillyLove,"Who here has watched Goblin? Misaki and Koaru be giving me Reaper and Goblin vibes 🤭👀

#LoveIsBlindJapan"
5302,2022-02-16 01:05:53+00:00,KireiSie,Shit....doesn't seem like it's going to work. All the little quirks he thought were cute are not so cute anymore #LoveIsBlindJapan https://t.co/j6d9F9HZe6
5303,2022-02-16 01:05:35+00:00,JunkariJeon,MORI SAYING HE THINKS NANKO'S LIL QUIRKS ARE CUTE AND THAT SHE INTRIGUES HIM AND FEELS COMFORTABLE AROUND HER AND SHE FELL ASLEEP ON HIS LAP WHEN THEY WERE READING TOGETHER YEAH POWER COUPLE #LoveIsBlindJapan https://t.co/DuUSruaJaK
5304,2022-02-16 01:05:06+00:00,KingNonie,Midori sis. You do like this man and have been frustrated that he’s not opening up to you haven’t you?! I wonder why when you’re this passive aggressive in the pod dates yikes #LoveIsBlindJapan
5305,2022-02-16 01:03:43+00:00,therosepinkhair,I don’t even like any of them as person. They are all just super immature acting like teenagers #LoveIsBlindJapan
5306,2022-02-16 01:03:31+00:00,JunkariJeon,"Nana leading Yudai in yoga, they're so adorable #LoveIsBlindJapan https://t.co/npRl84QvJT"
5307,2022-02-16 01:01:54+00:00,therosepinkhair,"To examine if love is blind, you need to be actually in love first…. #LoveIsBlindJapan"
5308,2022-02-16 00:57:59+00:00,_chiBi_A,"I think it's the editing but I feel like I'm missing so much context with the arguments the couples have
#LoveIsBlindJapan"
5309,2022-02-16 00:57:25+00:00,pember_emily,Midori’s insecurity about whether or not she deserves to be treated well is like SO many of us. 😭💔 #LoveIsBlindJapan
5310,2022-02-16 00:55:03+00:00,ElaIceQueen,"#CasamentoAsCegasJapao (#LoveIsBlindJapan #CasamentoAsCegas #LoveIsBlind) 
Acho q o único casal q está tentando fazer dar certo de verdade é Ryotaro e Motomi. Ansiosa pra ver se esse casamento sai ou pelo menos algum outro pq tá bem difícil..."
5311,2022-02-16 00:53:13+00:00,AngelDessyy,Not midori shocked her fiancé that she is living with is around a lot 😭😭😭 #LoveisBlindJapan
5312,2022-02-16 00:49:36+00:00,KingNonie,If Wataru don’t stop playing and pick Lupin’s mom… #LoveisBlindJapan
5313,2022-02-16 00:49:05+00:00,killerfroxt,I've just watched episode S01 | E06 of Love is Blind: Japan! #loveisblindjapan  https://t.co/daoFbLvZvT #tvtime https://t.co/tH0zPwvZ0J
5314,2022-02-16 00:47:36+00:00,KingNonie,Apparently being a divorcée is a big deal in Japan #LoveisBlindJapan
5315,2022-02-16 00:47:15+00:00,Sarah19503,Midori accepting the ring as a sign to move forward ?? #LoveIsBlindJapan https://t.co/aBYxxUolXX
5316,2022-02-16 00:47:10+00:00,leonicka,I don’t like how Midori is treating Wataru at the gym 😣 #LoveIsBlindJapan
5317,2022-02-16 00:47:03+00:00,kushcorinthian,Even Midori mother trying to talk sense into her. Wataru is a good guy #LoveIsBlindJapan
5318,2022-02-16 00:43:53+00:00,ElaIceQueen,"#CasamentoAsCegasJapao (#LoveIsBlindJapan #CasamentoAsCegas #LoveIsBlind) Posso ter entendido errado, mas acredito q o motivo do término dos casais no epi 6 foi a aparência física. Os outros foi por causa de incompatibilidade mesmo. Fiquei muito decepcionada com o Mizuki."
5319,2022-02-16 00:43:35+00:00,KwNg82VYHopyMQ6,"@chocochoco_kabu それな！
「顔が…」って言えないから、欠点を探しながら生活してるところあるって思うの私だけかな　笑
#LoveIsBlindJapan  #loveisblindS2"
5320,2022-02-16 00:43:15+00:00,rosiegirl894,I really thought the love is blind contestants were contractually obligated to show up to the wedding because of the American season 1. I respect the Japanese contestants who walked away ahead of time once they saw they were incompatible with their partner. #LoveIsBlindJapan
5321,2022-02-16 00:37:25+00:00,ParkJihyoOnce,"Midori is breaking my heart. I love how natural her and Wataru's relationship seems. This is the type of dynamic you want forever, if only she can get over whatever her hangups are about his appearance. #LoveIsBlindJapan"
5322,2022-02-16 00:35:15+00:00,geekxxchic,I just don't have a lot of faith in the remaining couples short of the guy with blond hair and his fiancee. They seem to have found their groove. But the other two...😬 #LoveIsBlindJapan
5323,2022-02-16 00:35:14+00:00,geekxxchic,"Well...all the couples I liked have sadly parted ways. These felt sadder than the US ones for me bc they all seemed to have genuine connections, but sadly couldn't work out their issues or differences + #LoveIsBlindJapan"
5324,2022-02-16 00:33:57+00:00,AngelDessyy,Idk why Motomi found this mans friends so scary before they even sat down 🤔 #LoveisBlindJapan
5325,2022-02-16 00:33:08+00:00,O_frederika,"The way I’m rooting for this my boy and his girl eh 🤞🏾🥺 
#LoveIsBlindJapan ep.6 https://t.co/8vl1w1o9TD"
5326,2022-02-16 00:32:53+00:00,XOforevaaa,Watching #LoveIsBlindJapan
5327,2022-02-16 00:30:27+00:00,AngelDessyy,Midori and her friends drinking that good liquor 👀  #LoveisBlindJapan
5328,2022-02-16 00:29:19+00:00,AngelDessyy,They be eating good  #LoveisBlindJapan
5329,2022-02-16 00:27:52+00:00,gottabemayara,o casal Ryotaro e Motomi tem que acontecer 😭❤️ #LoveIsBlindJapan
5330,2022-02-16 00:25:49+00:00,AngelDessyy,I’m sorry but Ayano knew she had no business being with a man over 50. #LoveisBlindJapan https://t.co/0Ns8DrNfhn
5331,2022-02-16 00:24:47+00:00,AngelDessyy,Not Ayano going to her actual house  #LoveisBlindJapan https://t.co/BropdxPs52
5332,2022-02-16 00:24:32+00:00,Fuferson,no doy más con #LoveIsBlindJapan
5333,2022-02-16 00:23:57+00:00,pember_emily,“I can’t wait to see how much I can make her smile…Seeing her smile makes me happy.” 😍🥰 #LoveisBlindJapan
5334,2022-02-16 00:23:48+00:00,Idontluvuheh,Yudai saw Nana and was no longer interested. First day of getaway and he was looking soooo apprehensive and avoiding looking at her. And how you switch your mind up about kids few days later. He was giving her a reason to leave purposely  #LoveIsBlindJapan #loveisblind
5335,2022-02-16 00:23:24+00:00,NeoPCN,"DO NADA A MINA METEU UMA CANÇÃO NO MEIO DO MATO NO #LOVEISBLINDJAPAN

TA CERTA
TEM QUE APROVEITAR PRA SE AUTOPROMOVER MSM"
5336,2022-02-16 00:21:17+00:00,AngelDessyy,Mizuki seems like a liar and Priya a scammer. That’s at least what it’s giving  #LoveisBlindJapan https://t.co/uWG8jdLsma
5337,2022-02-16 00:21:11+00:00,Idontluvuheh,"Well one of my couples I was rooting for dropped. Bc Odacchi… he wasn’t talking to her the whole trip?! I was so confused, he seemed to be in his own world. And I’m like that too but he legit wasn’t talking to his possible future wife at all. #LoveIsBlindJapan #loveisblind"
5338,2022-02-16 00:19:56+00:00,AngelDessyy,I love that Minami and Mori are actually talking even though it’s uncomfortable #LoveisBlindJapan
5339,2022-02-16 00:19:19+00:00,CharlotteWolf,Keep him humble ミナミ! LOL! #LoveIsBlindJapan
5340,2022-02-16 00:19:02+00:00,admparissh,"estou gostando muito de um casal porém acho que vai da ruim, queria q eles pudessem se entender🥴😖 #LoveIsBlindJapan"
5341,2022-02-16 00:15:51+00:00,imskawngur,"Minari e mori foram com deus também e o pior, é que eu acho que eles se apaixonaram um pelo outro mas não pra casar 🥲 #LoveIsBlindJapan"
5342,2022-02-16 00:14:23+00:00,YANYANll,"my top 3 so far 🤍 #LoveIsBlindJapan 
1. motomi &amp; ryotaro
2. minami &amp; mori 
3. shuntaro &amp; ayano"
5343,2022-02-16 00:12:40+00:00,AngelDessyy,@sinphia I don’t disagree it’s just feels like we know nothing about her work and how she makes a living and the kind of lifestyle she lives while she dissects his. She’s asking fair questions but she seems so mysterious in comparison it’s odd #LoveIsBlindJapan
5344,2022-02-16 00:11:29+00:00,AngelDessyy,Mori be looking STRESSED #LoveIsBlindJapan https://t.co/SBYUHLp1O7
5345,2022-02-16 00:10:18+00:00,YANYANll,ayano is so pretty #LoveIsBlindJapan
5346,2022-02-16 00:09:01+00:00,AngelDessyy,It’s giving sedated #LoveIsBlindJapan https://t.co/KmicupCDgK
5347,2022-02-16 00:05:53+00:00,AngelDessyy,Do we even know what Priya does for a living 🤔 #LoveIsBlindJapan
5348,2022-02-16 00:05:52+00:00,PaganTrelawney,"Shuntaro seems lovely in a nice dad kind of way, but this age gap, phew!😅
#LoveIsBlindJapan"
5349,2022-02-16 00:03:45+00:00,AngelDessyy,Priya just be waiting for Mizuki to say something she don’t like #loveisblindJapan https://t.co/ZOg30XA74n
5350,2022-02-15 23:59:28+00:00,watchingsundays,🌹💕 From #SinglesInferno to #LoveIsBlindJapan watch our Episode 1 Reaction. 👀👉🏼 https://t.co/MsrQxc4VN8 via @YouTube https://t.co/q3ZRqb9FP9
5351,2022-02-15 23:59:12+00:00,pember_emily,and THIS safe with… is EVERYTHING. 😍🥰 #LoveIsBlindJapan https://t.co/1SKMye20Gh
5352,2022-02-15 23:54:58+00:00,AYOBa3psae,"Minami and Mori’s episodes made me cry tonight. I was rooting for them. You can tell Minami really liked Mori but with a short time, how can they make things right? 😭
Even at the end she was trying by saying “I support your dreams”… it is really sad.
#LoveIsBlindJapan https://t.co/vRoQCpHmKM"
5353,2022-02-15 23:54:23+00:00,kizsia,So I'm watching #LoveIsBlindJapan and so far I am liking it more than the season 2 trainwreck that's out now🤷🏾‍♀️
5354,2022-02-15 23:51:15+00:00,AngelDessyy,This can’t all be about fallen hair?!!! #LoveIsBlindJapan
5355,2022-02-15 23:50:28+00:00,AngelDessyy,Mori just got home from work and was fed up  #LoveIsBlindJapan
5356,2022-02-15 23:49:27+00:00,Sarah19503,Midori is so insecure that she's wanting him to lose weight so she can accept him. Oh God #LoveIsBlindJapan
5357,2022-02-15 23:46:29+00:00,YANYANll,odachi is so different now… #LoveIsBlindJapan
5358,2022-02-15 23:45:56+00:00,OHMYMAMMON,#LoveIsBlindJapan - STOP THE SINGING https://t.co/Nw8qkopwyn
5359,2022-02-15 23:45:51+00:00,AngelDessyy,Not his friend calling him ugly #LoveIsBlindJapan
5360,2022-02-15 23:45:51+00:00,AngelDessyy,Kaoru is so visibly upset all the time #LoveIsBlindJapan
5361,2022-02-15 23:45:36+00:00,thekookmonster,"Actually Ryotaro has all my heart💘

#LoveIsBlindJapan"
5362,2022-02-15 23:44:38+00:00,AngelDessyy,Not Misaki already inviting guests over 😭😭 #LoveIsBlindJapan
5363,2022-02-15 23:44:36+00:00,SarahWO90,"One thing I really love about #LoveIsBlindJapan any red flag, and the relationship is done. They don’t even wait till the wedding to say no. Zero time wasting. At one point I thought only one couple would make it to the wedding day."
5364,2022-02-15 23:44:30+00:00,OHMYMAMMON,#LoveIsBlindJapan - nanako being worried is so relatable. i hope she tells him how she feels about him being so silent…
5365,2022-02-15 23:44:10+00:00,sasith__,"MA COME FA MIDORI AD AVERE DUBBI SU WATARU CHE È TIPO PERFETTO?? Non è manco così bruttino, cioè. 
Ma fateli sposare a me scusate!
#LoveIsBlindJapan"
5366,2022-02-15 23:44:02+00:00,PaganTrelawney,"So this guy didn’t know he was 23 and financially insecure when he went on a get married reality show and chose a 32 year old🙄
#LoveIsBlindJapan"
5367,2022-02-15 23:43:51+00:00,AngelDessyy,Kaoru really just be tolerating Misaki’s ass 😭😭 #LoveIsBlindJapan
5368,2022-02-15 23:43:32+00:00,AngelDessyy,If Misaki mentions Africa ONE MORE TIME  #LoveIsBlindJapan
5369,2022-02-15 23:41:01+00:00,thirtexnthwho,I've just watched episode Endings and Beginnings (S01 | E06) of Love is Blind: Japan #loveisblindjapan  https://t.co/vS1To8oMSF #tvtime https://t.co/c9I7oyhG46
5370,2022-02-15 23:40:19+00:00,AngelDessyy,Midori let that man relax 😭😭 #LoveIsBlindJapan
5371,2022-02-15 23:40:15+00:00,pember_emily,Your heart racing isn’t love. It’s arrhythmia. Go get that checked out and stop evaluating your relationships around it! 🤦‍♀️ 😂 😐 😳 #LoveIsBlindJapan
5372,2022-02-15 23:39:49+00:00,AngelDessyy,Wataru ain’t sign up for this boot camp. He’s trying so hard. Bless his heart 😭😭 #LoveIsBlindJapan
5373,2022-02-15 23:37:49+00:00,jaebeom_beom,#LoveisBlindJapan  all mizuki has to do is start asking priya what she will bring to the marriage and she'll like him even more for it. but he's such a yes man its annoying her😩
5374,2022-02-15 23:37:05+00:00,parkddine,Quand je regarde #loveisblind2 america et quand je regarde #LoveIsBlindJapan c’est deux monde différent j’aime trop comparé
5375,2022-02-15 23:36:16+00:00,parkddine,"#LoveIsBlindJapan vraiment les crèmes de la crèmes. Que des prénoms trop mims Nanako, Midori, Wataru, Motomi, Minami weshhhhh j’aime trop"
5376,2022-02-15 23:35:13+00:00,kushcorinthian,First of all why Midori acting shocked to be seeing her fiancé everyday? Like that's marriage and if you can't be around your partner 24/7 then you shouldn't be considering marriage #LoveIsBlindJapan
5377,2022-02-15 23:35:07+00:00,pember_emily,Stress drinking tea as I watch 😂 😭 🍵 ☕️ 🫖 #LoveIsBlindJapan #Netflix @netflix
5378,2022-02-15 23:34:37+00:00,841266s,"ワタルさんいいじゃんね(◜௰◝)
ワタルさんとモリさんよいな〜
#LoveIsBlindJapan"
5379,2022-02-15 23:32:44+00:00,jaebeom_beom,"#loveisblindjapan has scared me off marriage forever, like wow marriage is terrifying  😭"
5380,2022-02-15 23:28:20+00:00,AngelDessyy,I don’t see Mizuki and Priya lasting #LoveIsBlindJapan  🤔
5381,2022-02-15 23:28:15+00:00,jessnmori,"#LoveIsBlindBrazil did a great job in casting a diverse cast with a lot of different cultural backgrounds. That said, #LoveIsBlindJapan needs to do better. A lot better."
5382,2022-02-15 23:27:54+00:00,Sarah19503,Kind if wish Nanako had just told him the truth and given him a chance #LoveIsBlindJapan
5383,2022-02-15 23:26:56+00:00,Sarah19503,Well Nanako and Odacchi just broke my heart. #LoveIsBlindJapan
5384,2022-02-15 23:26:50+00:00,DefinitelyMb,"bueno con estos le pegué. A ver con que nos salen en el ep final. Una pareja por lo menos se tiene que casar, quiero a mis Lauren y Cameron Japoneses 🙏🤞#LoveIsBlindJapan https://t.co/iLFO3BB2kh"
5385,2022-02-15 23:22:08+00:00,cy_hly,"Dsl mais Midori, je la trouve tellement pas honnête. Ça se voit qu'elle est pas attiré par Wataru physiquement. Pendant tout le long elle dit qu'elle aimerait ""fermer les yeux""🤦🏻‍♀️#LoveIsBlindJapan"
5386,2022-02-15 23:18:37+00:00,takoyakikunchan,専業主婦になってほしい男ばっかじゃん、、、、、、　#LoveIsBlindJapan
5387,2022-02-15 23:18:10+00:00,sarina_no1,Omg he said no to Miss World 🙈#LoveIsBlindJapan https://t.co/y7BwaWlOOF
5388,2022-02-15 23:16:55+00:00,laura_wamby,"#LoveIsBlindJapan is SO WHOLESOME!!! Meaningful conversations, fantastic aesthetic, cast is so supportive of each other, no drama, and it's NOT RUSHED. Best version of the franchise imo https://t.co/3Y5CjfHsut"
5389,2022-02-15 23:09:14+00:00,cy_hly,"Ayano je la sens pas, je l'a trouve trop bizarre #LoveIsBlindJapan"
5390,2022-02-15 23:06:33+00:00,thirtexnthwho,"de 8 casais, 2 ja foram pro espaço KKKKKKKKKKKKKKKKKKK #LoveIsBlindJapan"
5391,2022-02-15 23:05:46+00:00,piscianamente,"triste porém ainda mais apaixonada pelo ******* com o final desse episódio 9
#LoveIsBlindJapan"
5392,2022-02-15 23:03:51+00:00,PaganTrelawney,"These producers know that Wataru has a sexy voice, so I kind of feel that was a scam.
#LoveIsBlindJapan"
5393,2022-02-15 23:02:56+00:00,piscianamente,"mãe da midori tá quase casando com o wataru no lugar dela 
#LoveIsBlindJapan"
5394,2022-02-15 23:01:27+00:00,NeoPCN,"SE SHUNTARO E AYANO NÃO FICAREM JUNTOS A HUMANIDADE NÃO TEM MOTIVOS PARA ACREDITAR NO AMOR

#LoveIsBlindJapan"
5395,2022-02-15 23:00:56+00:00,belarks,"Sobbing like a baby at the beginning of episode 5, wtf is wrong with me #LoveIsBlindJapan"
5396,2022-02-15 23:00:50+00:00,cy_hly,"Je sais pas si c'est moi mais les filles dans Love is Blind : Japan sont soit pas faite pour être avec quelqu'un soit elles sont compliqués 🤔
#LoveIsBlindJapan"
5397,2022-02-15 23:00:49+00:00,TVGuide,#LoveIsBlindJapan producers had to rework the show after a shocking number of couples got engaged https://t.co/rul1x7jV2F https://t.co/6kfS0Zzyuw
5398,2022-02-15 22:59:39+00:00,nerdynattyg,Anyone else think Kaoru looks like a Japanese Emma Watson? Or is it just me? #LoveIsBlindJapan
5399,2022-02-15 22:55:46+00:00,thirtexnthwho,o carinha achou que o pedido de casamento nas cabines eram brincadeira e quando descobriu que era de verdade pulou fora hahahahahha frouxo demais #LoveIsBlindJapan
5400,2022-02-15 22:53:35+00:00,Xercesi,"Ayano is so beautiful, like she's gorgeous 😳 #LoveIsBlindJapan"
5401,2022-02-15 22:48:18+00:00,Sarah19503,Midori is going to break his heart. I just know it. She's projecting her insecurity on him because she doesn't find him attractive #LoveIsBlindJapan
